event_id,session_id,event_timestamp,event_type,page_url,product_id
5727,654,2024-05-15T00:00:00,add_to_cart,/page/4,21.0
5728,654,2024-05-15T00:00:30,remove_from_cart,/page/11,41.0
5729,654,2024-05-15T00:01:00,page_view,/page/11,29.0
5730,654,2024-05-15T00:01:30,page_view,/page/12,9.0
5731,654,2024-05-15T00:02:00,page_view,/page/17,31.0
5732,654,2024-05-15T00:02:30,purchase,/page/20,44.0
5733,654,2024-05-15T00:03:00,add_to_cart,/page/17,18.0
5734,654,2024-05-15T00:03:30,remove_from_cart,/page/9,3.0
5735,654,2024-05-15T00:04:00,remove_from_cart,/page/12,33.0
5736,654,2024-05-15T00:04:30,purchase,/page/7,7.0
5737,654,2024-05-15T00:05:00,page_view,/page/10,5.0
5738,654,2024-05-15T00:05:30,remove_from_cart,/page/16,4.0
5739,655,2024-08-08T00:00:00,page_view,/page/5,15.0
5740,655,2024-08-08T00:00:30,remove_from_cart,/page/2,13.0
5741,655,2024-08-08T00:01:00,checkout,/page/18,29.0
5742,655,2024-08-08T00:01:30,page_view,/page/11,41.0
5743,655,2024-08-08T00:02:00,checkout,/page/18,39.0
5744,655,2024-08-08T00:02:30,page_view,/page/2,38.0
5745,655,2024-08-08T00:03:00,checkout,/page/15,40.0
5746,655,2024-08-08T00:03:30,checkout,/page/18,4.0
5747,655,2024-08-08T00:04:00,add_to_cart,/page/8,41.0
5748,655,2024-08-08T00:04:30,remove_from_cart,/page/9,23.0
5749,655,2024-08-08T00:05:00,checkout,/page/17,19.0
5750,655,2024-08-08T00:05:30,remove_from_cart,/page/14,31.0
5751,656,2024-07-12T00:00:00,remove_from_cart,/page/1,49.0
5752,656,2024-07-12T00:00:30,add_to_cart,/page/14,47.0
5753,656,2024-07-12T00:01:00,checkout,/page/10,2.0
5754,656,2024-07-12T00:01:30,page_view,/page/14,14.0
5755,656,2024-07-12T00:02:00,add_to_cart,/page/20,21.0
5756,656,2024-07-12T00:02:30,checkout,/page/7,49.0
5757,656,2024-07-12T00:03:00,checkout,/page/17,43.0
5758,656,2024-07-12T00:03:30,add_to_cart,/page/4,23.0
5759,656,2024-07-12T00:04:00,purchase,/page/16,24.0
5760,656,2024-07-12T00:04:30,checkout,/page/6,39.0
5761,656,2024-07-12T00:05:00,add_to_cart,/page/15,15.0
5762,657,2024-06-24T00:00:00,purchase,/page/13,36.0
5763,657,2024-06-24T00:00:30,add_to_cart,/page/2,9.0
5764,657,2024-06-24T00:01:00,purchase,/page/3,22.0
5765,658,2024-05-12T00:00:00,remove_from_cart,/page/10,42.0
5766,658,2024-05-12T00:00:30,add_to_cart,/page/8,15.0
5767,658,2024-05-12T00:01:00,add_to_cart,/page/10,6.0
5768,658,2024-05-12T00:01:30,checkout,/page/12,5.0
5769,658,2024-05-12T00:02:00,purchase,/page/12,41.0
5770,658,2024-05-12T00:02:30,remove_from_cart,/page/18,16.0
5771,658,2024-05-12T00:03:00,purchase,/page/14,
5772,658,2024-05-12T00:03:30,checkout,/page/1,30.0
5773,658,2024-05-12T00:04:00,add_to_cart,/page/10,19.0
5774,658,2024-05-12T00:04:30,checkout,/page/16,46.0
5775,659,2023-06-20T00:00:00,checkout,/page/6,47.0
5776,659,2023-06-20T00:00:30,page_view,/page/12,48.0
5777,659,2023-06-20T00:01:00,purchase,/page/12,35.0
5778,659,2023-06-20T00:01:30,remove_from_cart,/page/3,41.0
5779,659,2023-06-20T00:02:00,checkout,/page/9,48.0
5780,659,2023-06-20T00:02:30,purchase,/page/4,28.0
5781,660,2023-07-22T00:00:00,checkout,/page/1,22.0
5782,660,2023-07-22T00:00:30,page_view,/page/6,11.0
5783,660,2023-07-22T00:01:00,page_view,/page/17,43.0
5784,661,2024-03-02T00:00:00,checkout,/page/19,36.0
5785,661,2024-03-02T00:00:30,page_view,/page/10,7.0
5786,661,2024-03-02T00:01:00,add_to_cart,/page/10,18.0
5787,662,2023-09-11T00:00:00,checkout,/page/13,45.0
5788,662,2023-09-11T00:00:30,page_view,/page/19,17.0
5789,662,2023-09-11T00:01:00,purchase,/page/7,45.0
5790,662,2023-09-11T00:01:30,checkout,/page/15,19.0
5791,662,2023-09-11T00:02:00,page_view,/page/5,38.0
5792,662,2023-09-11T00:02:30,add_to_cart,/page/18,26.0
5793,662,2023-09-11T00:03:00,remove_from_cart,/page/8,13.0
5794,662,2023-09-11T00:03:30,page_view,/page/5,28.0
5795,662,2023-09-11T00:04:00,remove_from_cart,/page/1,37.0
5796,662,2023-09-11T00:04:30,purchase,/page/13,46.0
5797,662,2023-09-11T00:05:00,add_to_cart,/page/4,36.0
5798,662,2023-09-11T00:05:30,add_to_cart,/page/14,25.0
5799,663,2024-05-05T00:00:00,checkout,/page/4,39.0
5800,663,2024-05-05T00:00:30,checkout,/page/14,27.0
5801,663,2024-05-05T00:01:00,checkout,/page/3,1.0
5802,663,2024-05-05T00:01:30,add_to_cart,/page/11,48.0
5803,663,2024-05-05T00:02:00,checkout,/page/8,18.0
5804,663,2024-05-05T00:02:30,add_to_cart,/page/2,9.0
5805,663,2024-05-05T00:03:00,add_to_cart,/page/5,44.0
5806,663,2024-05-05T00:03:30,add_to_cart,/page/9,40.0
5807,663,2024-05-05T00:04:00,purchase,/page/18,3.0
5808,664,2023-09-20T00:00:00,add_to_cart,/page/15,28.0
5809,664,2023-09-20T00:00:30,purchase,/page/8,27.0
5810,664,2023-09-20T00:01:00,checkout,/page/12,40.0
5811,665,2024-05-05T00:00:00,page_view,/page/4,31.0
5812,665,2024-05-05T00:00:30,checkout,/page/20,5.0
5813,665,2024-05-05T00:01:00,remove_from_cart,/page/5,41.0
5814,665,2024-05-05T00:01:30,remove_from_cart,/page/9,26.0
5815,665,2024-05-05T00:02:00,page_view,/page/9,19.0
5816,665,2024-05-05T00:02:30,page_view,/page/20,11.0
5817,665,2024-05-05T00:03:00,add_to_cart,/page/8,50.0
5818,665,2024-05-05T00:03:30,remove_from_cart,/page/3,30.0
5819,665,2024-05-05T00:04:00,remove_from_cart,/page/13,24.0
5820,665,2024-05-05T00:04:30,checkout,/page/10,9.0
5821,665,2024-05-05T00:05:00,checkout,/page/2,8.0
5822,665,2024-05-05T00:05:30,purchase,/page/13,16.0
5823,665,2024-05-05T00:06:00,checkout,/page/5,25.0
5824,666,2023-07-09T00:00:00,page_view,/page/19,38.0
5825,666,2023-07-09T00:00:30,remove_from_cart,/page/13,40.0
5826,666,2023-07-09T00:01:00,remove_from_cart,/page/12,38.0
5827,666,2023-07-09T00:01:30,add_to_cart,/page/6,32.0
5828,666,2023-07-09T00:02:00,checkout,/page/13,17.0
5829,667,2024-04-02T00:00:00,page_view,/page/10,39.0
5830,667,2024-04-02T00:00:30,page_view,/page/1,14.0
5831,667,2024-04-02T00:01:00,purchase,/page/11,1.0
5832,667,2024-04-02T00:01:30,add_to_cart,/page/11,22.0
5833,667,2024-04-02T00:02:00,page_view,/page/7,
5834,667,2024-04-02T00:02:30,remove_from_cart,/page/10,44.0
5835,667,2024-04-02T00:03:00,remove_from_cart,/page/18,26.0
5836,667,2024-04-02T00:03:30,checkout,/page/5,12.0
5837,667,2024-04-02T00:04:00,purchase,/page/18,15.0
5838,667,2024-04-02T00:04:30,purchase,/page/1,20.0
5839,667,2024-04-02T00:05:00,checkout,/page/8,15.0
5840,667,2024-04-02T00:05:30,page_view,/page/9,24.0
5841,667,2024-04-02T00:06:00,remove_from_cart,/page/13,47.0
5842,667,2024-04-02T00:06:30,page_view,/page/12,44.0
5843,668,2023-03-22T00:00:00,remove_from_cart,/page/19,13.0
5844,668,2023-03-22T00:00:30,add_to_cart,/page/12,6.0
5845,668,2023-03-22T00:01:00,page_view,/page/9,45.0
5846,668,2023-03-22T00:01:30,purchase,/page/15,34.0
5847,668,2023-03-22T00:02:00,purchase,/page/15,38.0
5848,668,2023-03-22T00:02:30,remove_from_cart,/page/7,5.0
5849,668,2023-03-22T00:03:00,add_to_cart,/page/1,19.0
5850,668,2023-03-22T00:03:30,page_view,/page/19,21.0
5851,668,2023-03-22T00:04:00,remove_from_cart,/page/8,29.0
5852,669,2023-03-14T00:00:00,checkout,/page/14,7.0
5853,669,2023-03-14T00:00:30,purchase,/page/7,4.0
5854,669,2023-03-14T00:01:00,purchase,/page/12,33.0
5855,669,2023-03-14T00:01:30,page_view,/page/2,7.0
5856,669,2023-03-14T00:02:00,purchase,/page/16,16.0
5857,669,2023-03-14T00:02:30,page_view,/page/10,14.0
5858,669,2023-03-14T00:03:00,purchase,/page/3,21.0
5859,669,2023-03-14T00:03:30,page_view,/page/3,17.0
5860,669,2023-03-14T00:04:00,add_to_cart,/page/14,31.0
5861,670,2024-02-14T00:00:00,checkout,/page/6,41.0
5862,670,2024-02-14T00:00:30,page_view,/page/1,32.0
5863,670,2024-02-14T00:01:00,purchase,/page/3,36.0
5864,670,2024-02-14T00:01:30,checkout,/page/4,3.0
5865,670,2024-02-14T00:02:00,purchase,/page/13,41.0
5866,670,2024-02-14T00:02:30,purchase,/page/11,28.0
5867,670,2024-02-14T00:03:00,remove_from_cart,/page/5,22.0
5868,670,2024-02-14T00:03:30,checkout,/page/2,27.0
5869,670,2024-02-14T00:04:00,purchase,/page/1,10.0
5870,670,2024-02-14T00:04:30,checkout,/page/19,43.0
5871,671,2024-07-04T00:00:00,add_to_cart,/page/3,24.0
5872,671,2024-07-04T00:00:30,remove_from_cart,/page/6,46.0
5873,671,2024-07-04T00:01:00,add_to_cart,/page/1,26.0
5874,671,2024-07-04T00:01:30,page_view,/page/2,12.0
5875,671,2024-07-04T00:02:00,add_to_cart,/page/2,12.0
5876,672,2024-05-13T00:00:00,checkout,/page/11,42.0
5877,672,2024-05-13T00:00:30,remove_from_cart,/page/1,44.0
5878,672,2024-05-13T00:01:00,remove_from_cart,/page/5,11.0
5879,672,2024-05-13T00:01:30,remove_from_cart,/page/4,7.0
5880,672,2024-05-13T00:02:00,remove_from_cart,/page/5,2.0
5881,672,2024-05-13T00:02:30,checkout,/page/14,31.0
5882,672,2024-05-13T00:03:00,page_view,/page/4,21.0
5883,672,2024-05-13T00:03:30,page_view,/page/9,21.0
5884,672,2024-05-13T00:04:00,purchase,/page/19,10.0
5885,672,2024-05-13T00:04:30,page_view,/page/4,26.0
5886,673,2024-08-05T00:00:00,add_to_cart,/page/7,48.0
5887,673,2024-08-05T00:00:30,purchase,/page/5,9.0
5888,673,2024-08-05T00:01:00,add_to_cart,/page/5,18.0
5889,673,2024-08-05T00:01:30,page_view,/page/2,21.0
5890,673,2024-08-05T00:02:00,add_to_cart,/page/19,9.0
5891,673,2024-08-05T00:02:30,add_to_cart,/page/6,4.0
5892,673,2024-08-05T00:03:00,remove_from_cart,/page/13,9.0
5893,673,2024-08-05T00:03:30,page_view,/page/4,43.0
5894,674,2023-06-26T00:00:00,purchase,/page/2,5.0
5895,674,2023-06-26T00:00:30,page_view,/page/7,17.0
5896,674,2023-06-26T00:01:00,purchase,/page/10,14.0
5897,674,2023-06-26T00:01:30,add_to_cart,/page/19,7.0
5898,674,2023-06-26T00:02:00,add_to_cart,/page/8,42.0
5899,674,2023-06-26T00:02:30,add_to_cart,/page/12,12.0
5900,674,2023-06-26T00:03:00,purchase,/page/13,8.0
5901,674,2023-06-26T00:03:30,add_to_cart,/page/6,16.0
5902,674,2023-06-26T00:04:00,purchase,/page/9,22.0
5903,674,2023-06-26T00:04:30,checkout,/page/10,22.0
5904,674,2023-06-26T00:05:00,add_to_cart,/page/7,20.0
5905,674,2023-06-26T00:05:30,add_to_cart,/page/17,26.0
5906,674,2023-06-26T00:06:00,remove_from_cart,/page/10,40.0
5907,675,2024-05-13T00:00:00,checkout,/page/1,12.0
5908,675,2024-05-13T00:00:30,remove_from_cart,/page/19,33.0
5909,675,2024-05-13T00:01:00,checkout,/page/14,13.0
5910,675,2024-05-13T00:01:30,remove_from_cart,/page/6,48.0
5911,675,2024-05-13T00:02:00,page_view,/page/19,23.0
5912,675,2024-05-13T00:02:30,add_to_cart,/page/14,49.0
5913,675,2024-05-13T00:03:00,checkout,/page/16,41.0
5914,675,2024-05-13T00:03:30,add_to_cart,/page/9,43.0
5915,675,2024-05-13T00:04:00,purchase,/page/18,41.0
5916,676,2024-07-27T00:00:00,remove_from_cart,/page/6,40.0
5917,676,2024-07-27T00:00:30,checkout,/page/8,23.0
5918,676,2024-07-27T00:01:00,checkout,/page/3,22.0
5919,676,2024-07-27T00:01:30,add_to_cart,/page/13,26.0
5920,676,2024-07-27T00:02:00,remove_from_cart,/page/11,37.0
5921,676,2024-07-27T00:02:30,page_view,/page/9,32.0
5922,676,2024-07-27T00:03:00,checkout,/page/6,24.0
5923,676,2024-07-27T00:03:30,add_to_cart,/page/17,4.0
5924,676,2024-07-27T00:04:00,purchase,/page/14,27.0
5925,676,2024-07-27T00:04:30,remove_from_cart,/page/4,18.0
5926,676,2024-07-27T00:05:00,checkout,/page/12,15.0
5927,676,2024-07-27T00:05:30,add_to_cart,/page/13,38.0
5928,677,2024-12-04T00:00:00,remove_from_cart,/page/6,19.0
5929,677,2024-12-04T00:00:30,checkout,/page/9,49.0
5930,677,2024-12-04T00:01:00,checkout,/page/14,47.0
5931,677,2024-12-04T00:01:30,remove_from_cart,/page/8,22.0
5932,677,2024-12-04T00:02:00,add_to_cart,/page/18,38.0
5933,677,2024-12-04T00:02:30,checkout,/page/5,49.0
5934,677,2024-12-04T00:03:00,purchase,/page/18,22.0
5935,677,2024-12-04T00:03:30,add_to_cart,/page/5,19.0
5936,677,2024-12-04T00:04:00,add_to_cart,/page/13,32.0
5937,677,2024-12-04T00:04:30,purchase,/page/5,20.0
5938,677,2024-12-04T00:05:00,page_view,/page/11,31.0
5939,677,2024-12-04T00:05:30,page_view,/page/6,42.0
5940,677,2024-12-04T00:06:00,checkout,/page/14,13.0
5941,678,2023-07-14T00:00:00,purchase,/page/8,21.0
5942,678,2023-07-14T00:00:30,remove_from_cart,/page/7,43.0
5943,678,2023-07-14T00:01:00,remove_from_cart,/page/14,36.0
5944,678,2023-07-14T00:01:30,remove_from_cart,/page/17,48.0
5945,678,2023-07-14T00:02:00,checkout,/page/8,43.0
5946,678,2023-07-14T00:02:30,purchase,/page/1,27.0
5947,678,2023-07-14T00:03:00,page_view,/page/13,47.0
5948,678,2023-07-14T00:03:30,purchase,/page/5,19.0
5949,678,2023-07-14T00:04:00,purchase,/page/16,38.0
5950,678,2023-07-14T00:04:30,add_to_cart,/page/20,39.0
5951,678,2023-07-14T00:05:00,purchase,/page/3,27.0
5952,678,2023-07-14T00:05:30,page_view,/page/12,15.0
5953,678,2023-07-14T00:06:00,purchase,/page/3,7.0
5954,679,2023-07-28T00:00:00,purchase,/page/7,45.0
5955,679,2023-07-28T00:00:30,checkout,/page/3,2.0
5956,679,2023-07-28T00:01:00,add_to_cart,/page/1,32.0
5957,679,2023-07-28T00:01:30,add_to_cart,/page/16,9.0
5958,679,2023-07-28T00:02:00,checkout,/page/2,31.0
5959,679,2023-07-28T00:02:30,add_to_cart,/page/1,7.0
5960,679,2023-07-28T00:03:00,remove_from_cart,/page/18,40.0
5961,679,2023-07-28T00:03:30,checkout,/page/16,36.0
5962,680,2023-06-02T00:00:00,page_view,/page/18,9.0
5963,680,2023-06-02T00:00:30,checkout,/page/9,37.0
5964,680,2023-06-02T00:01:00,add_to_cart,/page/4,9.0
5965,680,2023-06-02T00:01:30,page_view,/page/10,26.0
5966,680,2023-06-02T00:02:00,add_to_cart,/page/19,50.0
5967,680,2023-06-02T00:02:30,remove_from_cart,/page/15,26.0
5968,680,2023-06-02T00:03:00,add_to_cart,/page/11,42.0
5969,680,2023-06-02T00:03:30,remove_from_cart,/page/5,48.0
5970,680,2023-06-02T00:04:00,purchase,/page/6,25.0
5971,680,2023-06-02T00:04:30,remove_from_cart,/page/12,49.0
5972,680,2023-06-02T00:05:00,checkout,/page/7,13.0
5973,680,2023-06-02T00:05:30,purchase,/page/4,30.0
5974,680,2023-06-02T00:06:00,add_to_cart,/page/19,
5975,681,2024-08-19T00:00:00,remove_from_cart,/page/1,14.0
5976,681,2024-08-19T00:00:30,checkout,/page/19,17.0
5977,681,2024-08-19T00:01:00,purchase,/page/3,43.0
5978,681,2024-08-19T00:01:30,page_view,/page/6,42.0
5979,681,2024-08-19T00:02:00,checkout,/page/13,46.0
5980,681,2024-08-19T00:02:30,remove_from_cart,/page/19,30.0
5981,681,2024-08-19T00:03:00,page_view,/page/20,27.0
5982,681,2024-08-19T00:03:30,checkout,/page/1,27.0
5983,681,2024-08-19T00:04:00,purchase,/page/8,14.0
5984,681,2024-08-19T00:04:30,remove_from_cart,/page/8,39.0
5985,681,2024-08-19T00:05:00,page_view,/page/2,7.0
5986,682,2024-02-08T00:00:00,page_view,/page/6,23.0
5987,682,2024-02-08T00:00:30,purchase,/page/1,8.0
5988,682,2024-02-08T00:01:00,checkout,/page/8,37.0
5989,682,2024-02-08T00:01:30,purchase,/page/9,47.0
5990,682,2024-02-08T00:02:00,purchase,/page/2,49.0
5991,682,2024-02-08T00:02:30,page_view,/page/7,15.0
5992,682,2024-02-08T00:03:00,add_to_cart,/page/9,18.0
5993,682,2024-02-08T00:03:30,add_to_cart,/page/16,43.0
5994,683,2024-05-11T00:00:00,checkout,/page/7,44.0
5995,683,2024-05-11T00:00:30,remove_from_cart,/page/18,
5996,683,2024-05-11T00:01:00,page_view,/page/10,3.0
5997,683,2024-05-11T00:01:30,purchase,/page/18,
5998,683,2024-05-11T00:02:00,remove_from_cart,/page/3,47.0
5999,683,2024-05-11T00:02:30,page_view,/page/3,28.0
6000,683,2024-05-11T00:03:00,checkout,/page/20,14.0
6001,683,2024-05-11T00:03:30,page_view,/page/3,17.0
6002,684,2023-12-01T00:00:00,page_view,/page/4,26.0
6003,684,2023-12-01T00:00:30,page_view,/page/10,38.0
6004,684,2023-12-01T00:01:00,purchase,/page/3,50.0
6005,684,2023-12-01T00:01:30,page_view,/page/2,20.0
6006,684,2023-12-01T00:02:00,add_to_cart,/page/2,10.0
6007,684,2023-12-01T00:02:30,purchase,/page/18,27.0
6008,684,2023-12-01T00:03:00,checkout,/page/4,26.0
6009,684,2023-12-01T00:03:30,purchase,/page/2,48.0
6010,684,2023-12-01T00:04:00,page_view,/page/20,39.0
6011,684,2023-12-01T00:04:30,page_view,/page/8,19.0
6012,685,2024-05-02T00:00:00,page_view,/page/7,17.0
6013,685,2024-05-02T00:00:30,purchase,/page/11,20.0
6014,685,2024-05-02T00:01:00,purchase,/page/9,10.0
6015,685,2024-05-02T00:01:30,page_view,/page/7,21.0
6016,686,2023-04-11T00:00:00,page_view,/page/14,4.0
6017,686,2023-04-11T00:00:30,checkout,/page/19,43.0
6018,686,2023-04-11T00:01:00,page_view,/page/16,38.0
6019,686,2023-04-11T00:01:30,page_view,/page/7,35.0
6020,686,2023-04-11T00:02:00,checkout,/page/2,6.0
6021,687,2023-12-18T00:00:00,checkout,/page/4,45.0
6022,687,2023-12-18T00:00:30,page_view,/page/16,8.0
6023,687,2023-12-18T00:01:00,add_to_cart,/page/5,
6024,687,2023-12-18T00:01:30,page_view,/page/19,44.0
6025,687,2023-12-18T00:02:00,remove_from_cart,/page/1,9.0
6026,687,2023-12-18T00:02:30,remove_from_cart,/page/15,43.0
6027,687,2023-12-18T00:03:00,page_view,/page/6,34.0
6028,688,2024-05-15T00:00:00,page_view,/page/10,6.0
6029,688,2024-05-15T00:00:30,page_view,/page/5,35.0
6030,688,2024-05-15T00:01:00,checkout,/page/10,21.0
6031,688,2024-05-15T00:01:30,add_to_cart,/page/16,45.0
6032,688,2024-05-15T00:02:00,page_view,/page/20,14.0
6033,688,2024-05-15T00:02:30,checkout,/page/16,33.0
6034,688,2024-05-15T00:03:00,remove_from_cart,/page/16,25.0
6035,688,2024-05-15T00:03:30,remove_from_cart,/page/14,13.0
6036,688,2024-05-15T00:04:00,purchase,/page/3,16.0
6037,688,2024-05-15T00:04:30,purchase,/page/3,3.0
6038,689,2024-02-06T00:00:00,checkout,/page/10,40.0
6039,689,2024-02-06T00:00:30,page_view,/page/13,8.0
6040,689,2024-02-06T00:01:00,purchase,/page/10,11.0
6041,689,2024-02-06T00:01:30,add_to_cart,/page/5,8.0
6042,689,2024-02-06T00:02:00,remove_from_cart,/page/10,4.0
6043,689,2024-02-06T00:02:30,page_view,/page/8,6.0
6044,689,2024-02-06T00:03:00,remove_from_cart,/page/7,22.0
6045,689,2024-02-06T00:03:30,page_view,/page/14,39.0
6046,689,2024-02-06T00:04:00,checkout,/page/6,25.0
6047,689,2024-02-06T00:04:30,page_view,/page/14,36.0
6048,689,2024-02-06T00:05:00,remove_from_cart,/page/12,22.0
6049,689,2024-02-06T00:05:30,add_to_cart,/page/11,12.0
6050,690,2023-03-14T00:00:00,checkout,/page/10,5.0
6051,690,2023-03-14T00:00:30,page_view,/page/5,41.0
6052,690,2023-03-14T00:01:00,remove_from_cart,/page/10,32.0
6053,690,2023-03-14T00:01:30,page_view,/page/15,38.0
6054,690,2023-03-14T00:02:00,purchase,/page/20,46.0
6055,690,2023-03-14T00:02:30,purchase,/page/9,34.0
6056,690,2023-03-14T00:03:00,purchase,/page/12,28.0
6057,690,2023-03-14T00:03:30,checkout,/page/20,19.0
6058,690,2023-03-14T00:04:00,purchase,/page/19,39.0
6059,690,2023-03-14T00:04:30,add_to_cart,/page/2,2.0
6060,690,2023-03-14T00:05:00,remove_from_cart,/page/4,38.0
6061,690,2023-03-14T00:05:30,remove_from_cart,/page/14,29.0
6062,690,2023-03-14T00:06:00,remove_from_cart,/page/13,14.0
6063,690,2023-03-14T00:06:30,remove_from_cart,/page/12,50.0
6064,691,2024-03-04T00:00:00,remove_from_cart,/page/5,12.0
6065,691,2024-03-04T00:00:30,checkout,/page/3,30.0
6066,691,2024-03-04T00:01:00,add_to_cart,/page/13,26.0
6067,691,2024-03-04T00:01:30,add_to_cart,/page/12,26.0
6068,691,2024-03-04T00:02:00,remove_from_cart,/page/1,17.0
6069,691,2024-03-04T00:02:30,checkout,/page/1,31.0
6070,691,2024-03-04T00:03:00,page_view,/page/2,6.0
6071,691,2024-03-04T00:03:30,remove_from_cart,/page/9,8.0
6072,691,2024-03-04T00:04:00,add_to_cart,/page/1,25.0
6073,691,2024-03-04T00:04:30,purchase,/page/14,12.0
6074,692,2024-11-09T00:00:00,page_view,/page/17,29.0
6075,692,2024-11-09T00:00:30,page_view,/page/1,1.0
6076,692,2024-11-09T00:01:00,checkout,/page/14,35.0
6077,692,2024-11-09T00:01:30,purchase,/page/2,44.0
6078,692,2024-11-09T00:02:00,remove_from_cart,/page/4,32.0
6079,692,2024-11-09T00:02:30,add_to_cart,/page/18,10.0
6080,693,2024-10-19T00:00:00,checkout,/page/14,11.0
6081,693,2024-10-19T00:00:30,add_to_cart,/page/17,47.0
6082,694,2024-12-04T00:00:00,page_view,/page/12,
6083,694,2024-12-04T00:00:30,add_to_cart,/page/5,15.0
6084,694,2024-12-04T00:01:00,add_to_cart,/page/18,10.0
6085,695,2024-10-21T00:00:00,add_to_cart,/page/18,10.0
6086,695,2024-10-21T00:00:30,remove_from_cart,/page/1,35.0
6087,695,2024-10-21T00:01:00,remove_from_cart,/page/16,21.0
6088,695,2024-10-21T00:01:30,add_to_cart,/page/17,13.0
6089,696,2024-05-30T00:00:00,purchase,/page/19,39.0
6090,696,2024-05-30T00:00:30,remove_from_cart,/page/2,1.0
6091,696,2024-05-30T00:01:00,remove_from_cart,/page/3,3.0
6092,696,2024-05-30T00:01:30,purchase,/page/9,29.0
6093,696,2024-05-30T00:02:00,purchase,/page/4,15.0
6094,696,2024-05-30T00:02:30,remove_from_cart,/page/4,46.0
6095,696,2024-05-30T00:03:00,page_view,/page/8,23.0
6096,697,2024-11-23T00:00:00,page_view,/page/11,13.0
6097,697,2024-11-23T00:00:30,remove_from_cart,/page/15,10.0
6098,697,2024-11-23T00:01:00,add_to_cart,/page/17,38.0
6099,697,2024-11-23T00:01:30,add_to_cart,/page/1,
6100,697,2024-11-23T00:02:00,checkout,/page/10,8.0
6101,697,2024-11-23T00:02:30,remove_from_cart,/page/16,36.0
6102,697,2024-11-23T00:03:00,page_view,/page/20,49.0
6103,697,2024-11-23T00:03:30,checkout,/page/17,16.0
6104,697,2024-11-23T00:04:00,page_view,/page/5,35.0
6105,697,2024-11-23T00:04:30,page_view,/page/3,2.0
6106,697,2024-11-23T00:05:00,remove_from_cart,/page/4,40.0
6107,697,2024-11-23T00:05:30,remove_from_cart,/page/11,16.0
6108,698,2023-09-23T00:00:00,page_view,/page/20,22.0
6109,698,2023-09-23T00:00:30,add_to_cart,/page/17,49.0
6110,698,2023-09-23T00:01:00,page_view,/page/9,19.0
6111,698,2023-09-23T00:01:30,checkout,/page/18,27.0
6112,698,2023-09-23T00:02:00,checkout,/page/10,47.0
6113,698,2023-09-23T00:02:30,add_to_cart,/page/18,3.0
6114,699,2023-07-09T00:00:00,page_view,/page/17,44.0
6115,699,2023-07-09T00:00:30,purchase,/page/20,15.0
6116,699,2023-07-09T00:01:00,page_view,/page/13,15.0
6117,699,2023-07-09T00:01:30,remove_from_cart,/page/16,36.0
6118,700,2023-11-14T00:00:00,page_view,/page/8,30.0
6119,700,2023-11-14T00:00:30,purchase,/page/19,50.0
6120,700,2023-11-14T00:01:00,page_view,/page/5,7.0
6121,700,2023-11-14T00:01:30,add_to_cart,/page/20,47.0
6122,700,2023-11-14T00:02:00,checkout,/page/9,16.0
6123,700,2023-11-14T00:02:30,checkout,/page/20,37.0
6124,700,2023-11-14T00:03:00,page_view,/page/11,22.0
6125,700,2023-11-14T00:03:30,purchase,/page/11,23.0
6126,700,2023-11-14T00:04:00,checkout,/page/12,38.0
6127,700,2023-11-14T00:04:30,purchase,/page/10,45.0
6128,700,2023-11-14T00:05:00,page_view,/page/18,49.0
6129,700,2023-11-14T00:05:30,remove_from_cart,/page/6,37.0
6130,701,2024-06-02T00:00:00,page_view,/page/14,39.0
6131,701,2024-06-02T00:00:30,checkout,/page/19,41.0
6132,701,2024-06-02T00:01:00,page_view,/page/10,23.0
6133,701,2024-06-02T00:01:30,add_to_cart,/page/17,39.0
6134,701,2024-06-02T00:02:00,purchase,/page/14,1.0
6135,701,2024-06-02T00:02:30,checkout,/page/3,47.0
6136,701,2024-06-02T00:03:00,page_view,/page/13,22.0
6137,701,2024-06-02T00:03:30,checkout,/page/15,16.0
6138,701,2024-06-02T00:04:00,add_to_cart,/page/15,49.0
6139,701,2024-06-02T00:04:30,remove_from_cart,/page/12,29.0
6140,701,2024-06-02T00:05:00,page_view,/page/3,26.0
6141,701,2024-06-02T00:05:30,remove_from_cart,/page/5,29.0
6142,701,2024-06-02T00:06:00,checkout,/page/3,15.0
6143,702,2023-05-09T00:00:00,purchase,/page/3,20.0
6144,702,2023-05-09T00:00:30,purchase,/page/18,4.0
6145,702,2023-05-09T00:01:00,add_to_cart,/page/12,15.0
6146,702,2023-05-09T00:01:30,page_view,/page/17,18.0
6147,702,2023-05-09T00:02:00,add_to_cart,/page/16,47.0
6148,702,2023-05-09T00:02:30,checkout,/page/20,40.0
6149,702,2023-05-09T00:03:00,add_to_cart,/page/20,26.0
6150,702,2023-05-09T00:03:30,remove_from_cart,/page/9,20.0
6151,703,2023-03-23T00:00:00,checkout,/page/6,21.0
6152,703,2023-03-23T00:00:30,page_view,/page/18,19.0
6153,703,2023-03-23T00:01:00,add_to_cart,/page/8,48.0
6154,703,2023-03-23T00:01:30,add_to_cart,/page/9,12.0
6155,703,2023-03-23T00:02:00,add_to_cart,/page/10,33.0
6156,703,2023-03-23T00:02:30,page_view,/page/2,18.0
6157,703,2023-03-23T00:03:00,page_view,/page/15,46.0
6158,703,2023-03-23T00:03:30,add_to_cart,/page/10,8.0
